綜援	16	
合適	16	
學運	16	
著名	16	
反感	16	
振作	16	
村落	16	
失眠	16	
解脫	16	
跑步	16	
反省	16	
摔	16	
遜	16	
瞳	16	
鋪排	16	
孝順	16	
週末	16	
盆	16	
繪	16	
引用	16	
敗壞	16	
飲品	16	
唓	16	
過頭	16	
示愛	16	
浦	16	
留學	16	
戥	16	
特點	16	
產業	16	
滋味	16	
聽眾	16	
繃	16	
反問	16	
管理員	16	
愛好	16	
批鬥	16	
公主	16	
桂	16	
萬物	16	
國會	16	
不料	16	
一鑊熟	16	
感恩	16	
場所	16	
隱約	16	
結合	16	
大風	16	
螢光幕	16	
通脹	16	
打牌	16	
阿蛇	16	
引入	16	
集體	16	
慚	16	
無機	16	
保險	16	
不復	16	
hur	16	
達標	16	
保釋	16	
好眼	16	
二月	16	
罅	16	
出任	16	
圍內	16	
跪玻璃	16	
死水	16	
選票	16	
綿	16	
剛好	16	
臨時	16	
無人有	16	
簡稱	16	
西貢	16	
聯會	16	
飢	16	
舉例	16	
突出	16	
睇醫生	16	
兩老	16	
回去	16	
半身	16	
出糧	16	
緊握	16	
展覽	16	
打爆	16	
東亞	16	
失明	16	
柳	16	
拍檔	16	
篇幅	16	
入境	16	
胃口	16	
雙重	16	
龍門	16	
大件事	16	
拆開	16	
棠	16	
星星	16	
聯合	16	
成分	16	
包袱	16	
呼天搶地	16	
嗚呀	16	
羅馬	16	
率先	16	
記起	16	
file	16	
散文	16	
幽默	16	
濺	16	
眼眶	16	
婦人	16	
約定	16	
同輩	16	
劫匪	16	
螺絲	16	
老媽子	16	
喜愛	16	
依照	16	
融入	16	
當晚	16	
邁	16	
嗄	16	
武術	16	
神仙	16	
傳遞	16	
傳送	16	
撮合	16	
親密	16	
高等	16	
性騷擾	16	
唏噓	16	
手心	16	
派對	16	
前進	16	
法定	16	
睇穿	16	
消除	16	
正宗	16	
投胎	16	
似曾相識	16	
收市	16	
僻	16	
功力	16	
名稱	16	
快快趣趣	16	
痛楚	16	
常常	16	
毫米	16	
破處	16	
器官	16	
逃出	16	
詳情	16	
唯獨	16	
含蓄	16	
疲倦	16	
前輩	16	
離去	16	
獨有	16	
各式	16	
lab	16	
奇妙	16	
壓抑	16	
蒲頭	16	
後記	16	
沙士	16	
巡	16	
逃生	16	
瞄	16	
溫習	16	
自尊	16	
食肆	16	
豁出去	16	
食蕉	16	
脅持	16	
熱衷	16	
半夜	16	
滑鼠	16	
殘舊	16	
一陣子	16	
函	16	
預演	16	
睇唔起	16	
四周圍	16	
仇恨	16	
年頭	16	
回音	16	
鑽研	16	
得失	16	
數量	16	
偷懶	16	
人稱	16	
排斥	16	
暴風	16	
暴露	16	
繁榮	16	
sine	16	
FF	16	
啟發	16	
人仔	16	
油麻地	16	
紐	16	
出路	16	
利害	16	
面子	16	
開燈	16	
矇	16	
推斷	16	
未定	16	
拓	16	
勞動	15	
嘖嘖稱奇	15	
拙	15	
救護	15	
外公	15	
阻礙	15	
批判	15	
月餅	15	
好衰	15	
好轉	15	
赫	15	
掌聲	15	
優秀	15	
死蠢	15	
減低	15	
天橋	15	
阿邊個	15	
線索	15	
醒你	15	
天時	15	
長洲	15	
指控	15	
的說	15	
十足十	15	
世俗	15	
妻子	15	
佈置	15	
一個二個	15	
奮鬥	15	
取捨	15	
取態	15	
水準	15	
誘惑	15	
貿易	15	
特殊	15	
類型	15	
學士	15	
知情	15	
拮	15	
見解	15	
細胞	15	
一月	15	
完場	15	
敗類	15	
轉彎	15	
上路	15	
巨響	15	
目瞪口呆	15	
餘下	15	
會合	15	
會員	15	
襟	15	
全程	15	
茫茫	15	
堪稱	15	
狙擊	15	
失調	15	
姣	15	
私隱	15	
解答	15	
南音	15	
受害者	15	
方形	15	
卡通	15	
係咁大	15	
中立	15	
學業	15	
模樣	15	
專程	15	
夜總會	15	
頸巾	15	
印刷	15	
略略	15	
火山	15	
意象	15	
玩意	15	
置信	15	
發燒	15	
超級市場	15	
降低	15	
晌	15	
剩下	15	
枕	15	
團圓	15	
城大	15	
專注	15	
雀仔	15	
去馬	15	
柯	15	
司長	15	
下邊	15	
恐嚇	15	
妥協	15	
壽司	15	
玩嘢	15	
埋位	15	
反射	15	
談判	15	
相繼	15	
工程師	15	
上流	15	
廝	15	
對得住	15	
柒頭	15	
何其	15	
炎熱	15	
行家	15	
不盡	15	
攬實	15	
周街	15	
一廂情願	15	
二五仔	15	
擰轉	15	
或多或少	15	
御	15	
情形	15	
搞事	15	
差別	15	
應酬	15	
無形	15	
感想	15	
財產	15	
感性	15	
圍繞	15	
如意	15	
橙色	15	
八卦	15	
肥佬	15	
辦事	15	
真誠	15	
大體	15	
俏	15	
好客	15	
白頭	15	
好天	15	
拗頸	15	
房屋	15	
至話	15	
不由分說	15	
鮑	15	
舒適	15	
社工	15	
達成	15	
內戰	15	
無效	15	
忠誠	15	
具體	15	
偶像	15	
剎那間	15	
身高	15	
財務	15	
躊躇	15	
物資	15	
風度	15	
阿sir	15	
賭場	15	
削	15	
測驗	15	
女女	15	
保育	15	
來來去去	15	
聘	15	
掹	15	
爹	15	
小學生	15	
推進	15	
時裝	15	
東東	15	
鑑	15	
文法	15	
聯網	15	
回味	15	
寄望	15	
巴閉	15	
失控	15	
年份	15	
檸茶	15	
殘忍	15	
花灑	15	
弱勢	15	
恍然大悟	15	
消化	15	
回收	15	
才能	15	
兌	15	
有病	15	
前所未有	15	
世界觀	15	
砸	15	
復仇	15	
美元	15	
關懷	15	
支撐	15	
傻豬	15	
過海	15	
有路	15	
抵死	15	
眾籌	15	
求生	15	
千鈞一髮	15	
東南	15	
整整	15	
凹	15	
綽	15	
怯	15	
胡椒	15	
超人	15	
氣勢	15	
水面	15	
聽人講	15	
錄影	15	
熱愛	15	
痴漢	15	
馬上	15	
本份	15	
香港地	15	
當眾	15	
光線	15	
內涵	15	
熱心	15	
利物浦	15	
石屎	15	
余	15	
鬥爭	15	
港九	15	
墨西哥	15	
背負	15	
短期	15	
瘀	15	
蝶	15	
字條	15	
落台	15	
逞	15	
源頭	15	
瑣	15	
罪人	15	
定出	15	
格鬥	15	
蒂	15	
同理心	15	
市鎮	15	
護照	15	
點收	15	
音色	15	
飯堂	15	
該死	15	
統治	15	
鼓掌	15	
來電	15	
互聯網	15	
名校	15	
一輪嘴	15	
槍聲	15	
自發	15	
定下	15	
淡然	15	
手腕	15	
頑	15	
避孕套	15	
後腦	15	
獨家	15	
暮	15	
同仁	15	
畫家	15	
武力	15	
昆	15	
心願	15	
教師	15	
港鐵	15	
渡過	15	
書局	15	
早上	15	
男人老狗	15	
名人	15	
修改	15	
耿	15	
厘米	15	
預料	15	
珍貴	15	
發射	15	
杯麵	15	
半島	15	
試圖	15	
凝視	15	
衰退	15	
冚家剷	15	
執到	15	
低下	15	
中國大陸	15	
咆哮	15	
濾	15	
殘酷	15	
相思	15	
制定	15	
未算	15	
跟手	15	
考生	15	
景點	15	
都市	15	
拚	15	
部隊	15	
得戚	15	
時下	15	
報復	15	
得救	15	
防暴	15	
嘈交	15	
命題	15	
避孕	15	
菲律賓	15	
桿	15	
談戀愛	15	
睫	15	
文藝	15	
慌張	15	
閒話	15	
外套	14	
真切	14	
粉紅色	14	
俗語	14	
好聲	14	
平庸	14	
閩	14	
絕交	14	
屙屎	14	
鈴聲	14	
眨眼	14	
外地	14	
勞工	14	
捍衛	14	
麻木	14	
唔見得	14	
神態	14	
指引	14	
哭喪	14	
豎起	14	
大媽	14	
實地	14	
大字	14	
PK	14	
擴大	14	
天國	14	
長年	14	
訣	14	
翠	14	
周末	14	
五官	14	
身世	14	
重量	14	
坐定定	14	
指標	14	
劇透	14	
多心	14	
助手	14	
施以	14	
社長	14	
空地	14	
大牛	14	
一戰	14	
渴望	14	
悲慘	14	
強勢	14	
蝕底	14	
戰勝	14	
芽	14	
既定	14	
死妹釘	14	
平板	14	
阿嫂	14	
莓	14	
帶領	14	
莎士比亞	14	
消防	14	
叢	14	
中港	14	
鮮明	14	
英明	14	
射出	14	
莫過於	14	
共產主義	14	
窗口	14	
會意	14	
火焰	14	
搏殺	14	
公務員	14	
伺	14	
下水	14	
下流	14	
深水埗	14	
滅亡	14	
昨	14	
商人	14	
糧食	14	
駒	14	
照住	14	
照例	14	
蓬	14	
永世	14	
往事	14	
拉麵	14	
清白	14	
陽具	14	
去留	14	
提名	14	
解散	14	
聚集	14	
泰山	14	
糖水	14	
餘地	14	
栓	14	
學期	14	
轉眼	14	
當事人	14	
赤裸	14	
併	14	
憫	14	
將軍澳	14	
暗戀	14	
在心	14	
廣大	14	
急急腳	14	
北上	14	
契弟	14	
跪低	14	
微弱	14	
全體	14	
遠古	14	
廁紙	14	
發熱	14	
僕	14	
報應	14	
加快	14	
樓市	14	
隊友	14	
全職	14	
細小	14	
學藝	14	
失禮	14	
歡喜	14	
意想不到	14	
搽	14	
行山	14	
下間	14	
cop	14	
罕有	14	
應付	14	
擦鞋	14	
叮噹	14	
hall	14	
煮飯	14	
知覺	14	
濁	14	
嗒	14	
熔	14	
叮叮	14	
海鮮	14	
企埋一邊	14	
歡笑	14	
支持者	14	
變相	14	
上樓	14	
事態	14	
皮帶	14	
暗啞	14	
上水	14	
事故	14	
識貨	14	
辯駁	14	
激情	14	
搜集	14	
不留	14	
睥	14	
指責	14	
攘	14	
依賴	14	
月光	14	
躲	14	
眷	14	
天色	14	
捲入	14	
國教	14	
木板	14	
諸如此類	14	
通道	14	
公仔麵	14	
好勝	14	
公式	14	
國籍	14	
蠱惑	14	
大隊	14	
不愧	14	
外貌	14	
昏暗	14	
大賣	14	
治國	14	
大魚	14	
重溫	14	
可悲	14	
依靠	14	
大路	14	
八字	14	
結尾	14	
好戲	14	
姐姐	14	
吃飯	14	
吃驚	14	
重慶大廈	14	
好樣	14	
戀人	14	
思路	14	
重建	14	
燈火	14	
誤解	14	
半信半疑	14	
鉛水	14	
起義	14	
五行	14	
診所	14	
財富	14	
VCD	14	
午飯	14	
咒罵	14	
惰	14	
靈光	14	
妹釘	14	
Miss	14	
抽象	14	
殷	14	
爆料	14	
虛擬	14	
讚美	14	
終身	14	
求救	14	
選區	14	
懦夫	14	
包拗頸	14	
精細	14	
家陣	14	
盯	14	
糉	14	
搖搖晃晃	14	
市中心	14	
入侵	14	
相近	14	
董建華	14	
眼球	14	
出局	14	
作戰	14	
曖昧	14	
分店	14	
得天獨厚	14	
核爆	14	
黑仔	14	
謊	14	
僱主	14	
交待	14	
稍微	14	
連環	14	
手槍	14	
演變	14	
如夢初醒	14	
show	14	
港澳	14	
日記	14	
修補	14	
fans	14	
扼	14	
視野	14	
成交	14	
據講	14	
為所欲為	14	
謠	14	
高樓	14	
破綻	14	
停手	14	
隨即	14	
迷人	14	
鬆一口氣	14	
紅雨	14	
霸權	14	
邨	14	
撰	14	
四條	14	
輪廓	14	
昔日	14	
珍珠	14	
武警	14	
早起	14	
友誼	14	
翻版	14	
標點	14	
眾生	14	
字樓	14	
編劇	14	
當權	14	
奔走	14	
運動場	14	
居住	14	
弟弟	14	
客家話	14	
自決	14	
黑警	14	
剝奪	14	
贏得	14	
日前	14	
收得	14	
救命呀	14	
接手	14	
言行	14	
步伐	14	
法令	14	
有今日	14	
甜蜜	14	
攤開	14	
生硬	14	
隨風	14	
嗡	14	
金毛	14	
陀地	14	
友善	14	
計較	14	
缸	14	
連連	14	
聖經	14	
七彩	14	
尖銳	14	
髮型	14	
資金	14	
客戶	14	
人權	14	
宣言	14	
數落	14	
遲疑	14	
亞視	14	
霧水	14	
堂堂	14	
pan	14	
箇中	14	
過身	14	
舌頭	14	
展示	14	
那裡	14	
香蕉船	14	
西北	14	
拋棄	14	
教仔	14	
展現	14	
來信	14	
終生	14	
有親	14	
雀躍	14	
由始至終	14	
打賭	14	
家族	14	
泡沫	14	
半空	14	
生日會	14	
老朋	14	
巴打	14	
改為	14	
嘢飲	14	
啱先	14	
到一個點	14	
東莞	14	
女士	14	
因果	14	
授權	14	
文革	14	
晉	14	
老死	14	
做運動	14	
一頭霧水	14	
犬	14	
捍	14	
措施	14	
魂飛魄散	14	
諸多	14	
從不	14	
銅錢	14	
噴霧	14	
大肚婆	14	
些牙	14	
鹿	13	
無藥可救	13	
其次	13	
毋須	13	
洗手間	13	
驗證	13	
cult	13	
吩	13	
一步步	13	
話時話	13	
講白	13	
輾	13	
冗	13	
攏	13	
行走	13	
辯護	13	
貼紙	13	
soci	13	
至無	13	
好飲	13	
旁觀者	13	
效應	13	
難題	13	
長工	13	
多樣	13	
穿越	13	
說穿	13	
風聲	13	
唔多唔少	13	
版圖	13	
議論	13	
可靠	13	
做戲	13	
定係點	13	
百佳	13	
長短	13	
至得	13	
救世主	13	
pack	13	
癖	13	
不良	13	
孔子	13	
姑且	13	
連接	13	
為本	13	
風頭	13	
冤枉	13	
種族	13	
忍受	13	
萬聖節	13	
飛奔	13	
兩公婆	13	
變色	13	
框架	13	
類同	13	
boy	13	
主考	13	
垂死	13	
私底下	13	
証	13	
憐憫	13	
鬼妹	13	
僭	13	
教科書	13	
消耗	13	
café	13	
登陸	13	
微軟	13	
反轉	13	
呼聲	13	
全盤	13	
陰功	13	
補償	13	
天子	13	
永不	13	
嫖妓	13	
發起	13	
雞皮	13	
鑄	13	
特定	13	
怒氣	13	
不得了	13	
鼻涕	13	
沸	13	
雞翼	13	
下令	13	
語感	13	
輔導	13	
清算	13	
柔和	13	
妓女	13	
解除	13	
M記	13	
廣府	13	
驅逐	13	
寨	13	
恭喜發財	13	
受唔住	13	
球證	13	
隙	13	
南海	13	
sem	13	
經由	13	
參觀	13	
倒後鏡	13	
廁格	13	
解說	13	
埋手	13	
觀看	13	
要害	13	
主旨	13	
消磨	13	
著眼	13	
埋伏	13	
簡體字	13	
動員	13	
南下	13	
上手	13	
皮鞋	13	
加熱	13	
巴士站	13	
冬至	13	
圍棋	13	
戀情	13	
賦予	13	
平面	13	
唔爭在	13	
絕非	13	
複製	13	
平行	13	
內幕	13	
難做	13	
公子	13	
追上	13	
歉意	13	
嘔心	13	
助長	13	
嚮往	13	
弗	13	
情信	13	
buy	13	
何以	13	
後天	13	
別字	13	
燈神	13	
秀髮	13	
原理	13	
公投	13	
壺	13	
校服	13	
搞法	13	
秒鐘	13	
爭住	13	
摷	13	
講道	13	
升級	13	
千方百計	13	
探訪	13	
國內	13	
哲學家	13	
一概	13	
嗤	13	
子孫	13	
有味	13	
欖	13	
過問	13	
外界	13	
考驗	13	
過世	13	
啃	13	
猖	13	
嘎	13	
西醫	13	
入手	13	
打交	13	
文本	13	
朽	13	
夢遺	13	
興高采烈	13	
大驚失色	13	
有為	13	
群組	13	
美容	13	
有空	13	
男士	13	
有禮	13	
不在話下	13	
預計	13	
燦爛	13	
崇拜	13	
圭	13	
出力	13	
眼看	13	
閒事	13	
區分	13	
區別	13	
鵬	13	
排列	13	
閣	13	
岔開	13	
收音	13	
粟米	13	
證實	13	
單程	13	
熱狗	13	
貨車	13	
釋放	13	
氣味	13	
金色	13	
吩咐	13	
化解	13	
骸骨	13	
手寫板	13	
橋段	13	
親眼	13	
gag	13	
獨白	13	
韻味	13	
咳嗽	13	
正視	13	
熱潮	13	
叱	13	
收買	13	
愕然	13	
冇心	13	
手續	13	
量度	13	
寫字樓	13	
鞍	13	
高明	13	
荷蘭	13	
遙控	13	
痴呆	13	
迂	13	
pop	13	
觸覺	13	
番話	13	
航空	13	
影印	13	
馬會	13	
流眼淚	13	
親口	13	
前景	13	
後嚟	13	
彰	13	
心動	13	
嗰陣時	13	
分散	13	
本港	13	
落單	13	
㩒	13	
書本	13	
匡	13	
沙灘	13	
字面	13	
打圓場	13	
包住	13	
分離	13	
字頭	13	
定居	13	
市面	13	
光陰	13	
教會	13	
標榜	13	
頭皮	13	
定必	13	
高速	13	
華夏	13	
帆	13	
成語	13	
美金	13	
環顧	13	
飄渺	13	
信仰	13	
色情	13	
政局	13	
點火	13	
lam	13	
霍	13	
聆	13	
籌碼	13	
仆街仔	13	
單靠	13	
連鎖	13	
臉書	13	
定性	13	
自家	13	
顆	13	
暗啞底	13	
登對	13	
武俠	13	
汪	13	
生氣	13	
捏	13	
書包	13	
睇中	13	
隨身	13	
韓文	13	
唔啦更	13	
水晶	13	
龍頭	13	
燶	13	
時時	13	
住屋	13	
住客	13	
預感	13	
粉腸	13	
眼角	13	
要生要死	13	
拿拿臨	13	
推測	13	
過電	13	
舉行	13	
活潑	13	
血色	13	
絲襪	13	
一腳踢	13	
DD	13	
壯大	13	
嚼	13	
母子	13	
時段	13	
吹噓	13	
得很	13	
倒後	13	
得分	13	
打起	13	
認可	13	
于	13	
家政	13	
摘	13	
薯片	13	
相傳	13	
順理成章	13	
得手	13	
盪	13	
閃爍	13	
弱點	13	
讚賞	13	
迪士尼	13	
西瓜	13	
面孔	13	
貞節	13	
防線	13	
從事	13	
縛	13	
瘋癲	13	
展出	13	
薑	13	
人力	13	
身段	12	
拂	12	
毆	12	
龐大	12	
優惠	12	
畢業生	12	
平反	12	
份量	12	
強求	12	
唔單只	12	
道行	12	
起舞	12	
霾	12	
領悟	12	
效益	12	
又試	12	
燼	12	
無膽	12	
大作	12	
配音	12	
無止境	12	
天天	12	
依度	12	
術語	12	
牙籤	12	
長城	12	
捺	12	
校舍	12	
指定	12	
指向	12	
依啲	12	
體制	12	
大市	12	
近期	12	
醋	12	
重陽	12	
大晒	12	
請求	12	
大樓	12	
看更	12	
軟弱	12	
外牆	12	
膝頭	12	
兔	12	
撇除	12	
抱怨	12	
釀	12	
僵硬	12	
膨脹	12	
無可奈何	12	
貼士	12	
古時	12	
曲線	12	
econ	12	
天后	12	
困擾	12	
戇鳩鳩	12	
助理	12	
白紙	12	
俄羅斯	12	
維穩	12	
鳩噏	12	
嘆氣	12	
匣	12	
置身	12	
火機	12	
memo	12	
西褲	12	
乞兒	12	
輾轉	12	
合唱	12	
進化	12	
怪獸家長	12	
二世祖	12	
裕	12	
了結	12	
墊	12	
逆轉	12	
火箭	12	
豹	12	
大大聲	12	
骨灰	12	
降臨	12	
窗簾	12	
熄滅	12	
兇狠	12	
應變	12	
舊年	12	
營造	12	
皮蛋	12	
不得已	12	
謝謝	12	
狹窄	12	
應聲	12	
打爛	12	
飛的	12	
到嘔	12	
閻	12	
戈	12	
陶醉	12	
博物館	12	
評分	12	
便利	12	
清理	12	
海底	12	
性別	12	
知到	12	
氧	12	
發誓	12	
捕捉	12	
全日	12	
清純	12	
全文	12	
怕醜	12	
飲茶	12	
爺爺	12	
厲害	12	
台詞	12	
射精	12	
封鎖	12	
噪	12	
甘於	12	
鐧	12	
條文	12	
長命	12	
故人	12	
鹹魚	12	
晦氣	12	
味精	12	
唔使講	12	
圓形	12	
順勢	12	
班長	12	
筆者	12	
人氣	12	
爵	12	
窘	12	
加價	12	
反之	12	
科目	12	
擔保	12	
牛奶	12	
全球化	12	
農曆新年	12	
流通	12	
激發	12	
南北	12	
性質	12	
收音機	12	
口誅筆伐	12	
辯解	12	
啱啱先	12	
歌頌	12	
吽	12	
僭建	12	
後生女	12	
必需	12	
知音	12	
嬰兒	12	
歌聲	12	
著手	12	
貫徹	12	
不歡而散	12	
自然而然	12	
廚藝	12	
廉恥	12	
抬高	12	
瘦肉	12	
劈低	12	
無影無蹤	12	
長老	12	
戴頭盔	12	
郁下	12	
國有	12	
潛意識	12	
長褲	12	
路過	12	
不符	12	
白費	12	
重播	12	
分為	12	
起底	12	
多此一舉	12	
報答	12	
房子	12	
禮數	12	
可惡	12	
將就	12	
豆釘	12	
惡劣	12	
竄	12	
死仔	12	
初中	12	
待遇	12	
販毒	12	
重傷	12	
殺手鐧	12	
語料庫	12	
公文	12	
一系列	12	
荒誕	12	
擺到明	12	
嫌疑	12	
配搭	12	
難睇	12	
國學	12	
潛在	12	
女兒	12	
初夜	12	
烚	12	
無異	12	
原意	12	
洶	12	
奮力	12	
丈夫	12	
有助	12	
簡短	12	
髓	12	
過失	12	
一陣間	12	
打倒	12	
寄生	12	
年底	12	
由衷	12	
回信	12	
墨水	12	
夥	12	
各式各樣	12	
部署	12	
個喎	12	
炫	12	
出產	12	
低賤	12	
幼兒	12	
聲韻	12	
大波	12	
匯率	12	
駭	12	
寧靜	12	
絲帶	12	
相隔	12	
賣旗	12	
龍舟	12	
豉油	12	
蒸發	12	
碧咸	12	
漁村	12	
吸力	12	
寥	12	
偷食	12	
大嶼山	12	
蠅	12	
過濾	12	
旁述	12	
度度	12	
血管	12	
look	12	
過時	12	
過日	12	
從而	12	
一再	12	
人選	12	
服侍	12	
修飾	12	
插手	12	
計數	12	
成千上萬	12	
視覺	12	
聖人	12	
當前	12	
字體	12	
各有各	12	
寓	12	
胡椒噴霧	12	
化身	12	
曾蔭權	12	
當局	12	
交出	12	
精神分裂	12	
套用	12	
來世	12	
記載	12	
藍絲	12	
影片	12	
自由意志	12	
機鋪	12	
不期然	12	
怠慢	12	
突襲	12	
溺	12	
定語	12	
勁過	12	
梳打	12	
肢體	12	
瀨屎	12	
芥	12	
苦練	12	
噁心	12	
靶	12	
斂	12	
瑞士	12	
清除	12	
迷你	12	
核彈	12	
是日	12	
高深	12	
犯規	12	
放落	12	
落場	12	
難講	12	
前排	12	
親友	12	
歸類	12	
心力	12	
難民	12	
司馬	12	
涼亭	12	
中西區	12	
童話	12	
突兀	12	
銜	12	
音響	12	
構造	12	
沉醉	12	
分隔	12	
辣椒	12	
計算機	12	
冇計	12	
紅燈	12	
交際	12	
干涉	12	
奇異	12	
生育	12	
藹	12	
四面	12	
頭條	12	
分辨	12	
觸發	12	
接納	12	
冧樓	12	
妙齡	12	
言詞	12	
所作所為	12	
飄揚	12	
居多	12	
孭	12	
民心	12	
武林	12	
打印機	12	
短褲	12	
超音鼠	12	
嚴肅	12	
溫和	12	
食飽	12	
打籃球	12	
同伴	12	
望見	12	
病假	12	
正題	12	
今世	12	
同歸於盡	12	
咖喱	12	
獨到	12	
早年	12	
手足	12	
日益	12	
衣食	12	
默契	12	
一乾二淨	12	
盅	12	
被殺	12	
靈性	12	
嘭	12	
教導	12	
填海	12	
AO	12	
自卑	12	
喳	12	
涌	12	
時日	12	
BBQ	12	
bar	12	
支配	12	
推崇	12	
間接	12	
禪	12	
驚呼	12	
血腥	12	
聲嘶力竭	12	
生命力	12	
懈	12	
杆	12	
匪夷所思	12	
酒杯	12	
睇唔開	12	
衍生	12	
西史	12	
顧及	12	
帛	12	
相愛	12	
琳	12	
開張	12	
躺	12	
茶樓	12	
牙關	12	
老子	12	
時常	12	
開場	12	
歇斯底里	12	
攀	12	
開手	12	
抽煙	12	
欠缺	12	
西洋	12	
除衫	12	
存亡	12	
開波	12	
臨近	12	
欺騙	12	
家園	12	
搣	12	
景象	12	
駝	12	
美貌	12	
諗落	12	
額角	12	
面口	12	
拆家	12	
得益	12	
與此同時	12	
胭脂	12	
抽樣	12	
出頭	12	
彪	11	
無賴	11	
講數	11	
侈	11	
好鬼死	11	
懺	11	
深感	11	
領情	11	
扁嘴	11	
菊花	11	
卓	11	
媲	11	
內衣	11	
夠做	11	
聽電話	11	
局勢	11	
根源	11	
薩	11	
燈膽	11	
世故	11	
絕招	11	
服從	11	
食指	11	
強人	11	
棘	11	
甚至無	11	
總公司	11	
大汗	11	
忽視	11	
議院	11	
氣急敗壞	11	
折墮	11	
中古	11	
白眼	11	
鎚	11	
粗魯	11	
其後	11	
阿公	11	
譴責	11	
祖先	11	
思念	11	
有朝一日	11	
汗水	11	
下意識	11	
不知所謂	11	
古惑仔	11	
揮動	11	
灌輸	11	
飛快	11	
散咗	11	
下班	11	
罕見	11	
寢	11	
香薰	11	
租金	11	
手指公	11	
換言之	11	
忍心	11	
大規模	11	
底層	11	
責怪	11	
上陣	11	
對家	11	
頂你個肺	11	
娟	11	
嚟真	11	
上莊	11	
踎	11	
廢紙	11	
蝦子	11	
馬鞍山	11	
轉動	11	
北韓	11	
直資	11	
意欲	11	
死路一條	11	
吠	11	
中樂	11	
倫理	11	
姿勢	11	
徒然	11	
造作	11	
細路女	11	
樂園	11	
廢事	11	
促進	11	
發難	11	
turn	11	
惡作	11	
囝	11	
秦始皇	11	
扭計	11	
工匠	11	
海外	11	
熬	11	
蜢	11	
雜物	11	
雞絲	11	
射波	11	
想像力	11	
事到如今	11	
租客	11	
加以	11	
上學	11	
業務	11	
失效	11	
動態	11	
稀有	11	
鮑魚	11	
反斗	11	
霎	11	
發狂	11	
直情	11	
俾著	11	
卡片	11	
算了	11	
擎	11	
示弱	11	
公關	11	
小動作	11	
煞有介事	11	
上任	11	
盤算	11	
大大話話	11	
應當	11	
遵守	11	
私家	11	
火花	11	
野心	11	
快活	11	
業界	11	
喚醒	11	
墮落	11	
跌跌撞撞	11	
主演	11	
發呆	11	
聽朝	11	
學生哥	11	
上當	11	
懶洋洋	11	
廣東省	11	
後備	11	
消散	11	
應對	11	
產權	11	
屋頂	11	
夫婦	11	
順眼	11	
近體詩	11	
情境	11	
醇	11	
上文	11	
警惕	11	
召喚	11	
海關	11	
抄襲	11	
不甘	11	
弧	11	
死因	11	
挑剔	11	
斬釘截鐵	11	
瑩	11	
風浪	11	
長袖	11	
一心一意	11	
好仔	11	
不管	11	
蝦子麵	11	
神經病	11	
月尾	11	
妒忌	11	
福建	11	
協助	11	
口口聲聲	11	
潛力	11	
爭拗	11	
禁區	11	
可恥	11	
大餐	11	
泛民主派	11	
已婚	11	
Dee	11	
無時無刻	11	
棉	11	
棺	11	
場地	11	
粗俗	11	
淵	11	
做乜嘢	11	
優質	11	
組件	11	
議事	11	
血淋淋	11	
透徹	11	
儲錢	11	
無悔	11	
羅湖	11	
社團	11	
保重	11	
百貨	11	
炬	11	
二手	11	
潮文	11	
燒賣	11	
無稽	11	
面對面	11	
欄杆	11	
國土	11	
愛惜	11	
媲美	11	
不乏	11	
熟習	11	
魔力	11	
難以置信	11	
子彈	11	
打劫	11	
殉	11	
過夜	11	
開聲	11	
摟	11	
趕上	11	
中聯辦	11	
個囉	11	
撞車	11	
喜劇	11	
歇後語	11	
舉動	11	
過主	11	
推論	11	
訴求	11	
掠	11	
低調	11	
出火	11	
推辭	11	
百分點	11	
回帶	11	
遇見	11	
中秋節	11	
得逞	11	
轍	11	
受訪	11	
巴黎	11	
老餅	11	
資助	11	
掂晒	11	
探索	11	
合情合理	11	
拍攝	11	
沖廁	11	
無意中	11	
比卡超	11	
譴	11	
面臨	11	
睇唔過眼	11	
迎面	11	
敢問	11	
鐘樓	11	
入學	11	
斷氣	11	
經已	11	
那樣	11	
電燈	11	
打救	11	
過水	11	
唔經唔覺	11	
搗亂	11	
有料	11	
從政	11	
皇家	11	
出年	11	
靴	11	
地圖炮	11	
驚魂	11	
作曲	11	
畢生	11	
眼界	11	
偷襲	11	
卒之	11	
鬥士	11	
日頭	11	
黑人	11	
輪流	11	
是以	11	
落淚	11	
散熱	11	
錄低	11	
閒話家常	11	
豚	11	
借詞	11	
延伸	11	
當堂	11	
娛樂圈	11	
金黃	11	
準則	11	
莫大	11	
非法	11	
得罪講句	11	
檯頭	11	
筋骨	11	
懺悔	11	
搬走	11	
當作	11	
投射	11	
收購	11	
虛無飄渺	11	
單手	11	
塞車	11	
來往	11	
是咪	11	
潛移默化	11	
躉	11	
熱力	11	
肘	11	
幾多年	11	
挽回	11	
隨心	11	
越來越	11	
請假	11	
常理	11	
似樣	11	
比率	11	
紐約	11	
接聽	11	
搭上	11	
連任	11	
本意	11	
梳打餅	11	
當成	11	
舞台劇	11	
纏住	11	
前方	11	
分數	11	
岌頭	11	
冇耐	11	
來臨	11	
街燈	11	
詳盡	11	
馬鞍	11	
本錢	11	
無膽匪類	11	
氣體	11	
光頭	11	
剋	11	
惡作劇	11	
唔關事	11	
驕	11	
雨水	11	
箍	11	
飯局	11	
生動	11	
鄭重	11	
